open,close,high,low,volume,median_prior,stdv_prior,deep_median,deep_stdv,growth,difference,buy,sell
56.57,56.151,56.8,56.131,3595.225521,56.47533,0.08403,56.64796,0.53804,-0.419,-0.424,0,0
56.15,55.9,56.256,55.842,6461.896641,56.462,0.16519,56.5837,0.47723,-0.25,-0.251,0,0
55.905,56.1,56.1,55.863,2283.418102,56.30417,0.27755,56.50617,0.41165,0.195,0.2,0,0
56.1,56.134,56.207,56,2242.415002,56.12933,0.24448,56.44139,0.36113,0.034,0.034,0,0
56.134,56.151,56.25,55.971,3392.341442,56.04817,0.11451,56.39289,0.32386,0.017,0.017,0,0
56.156,56.598,56.799,56.152,10247.65676,56.08733,0.09162,56.34863,0.28165,0.442,0.447,0,0
56.599,56.106,56.637,56.087,8148.912414,56.21217,0.19003,56.32574,0.25785,-0.493,-0.492,0,0
56.121,56.239,56.734,56.116,5805.82647,56.29067,0.23909,56.30659,0.24241,0.118,0.133,0,0
56.228,56,56.42,56,13032.6899,56.30317,0.23336,56.28859,0.22808,-0.228,-0.239,0,0
56,56,56.404,55.778,11128.41796,56.2155,0.20743,56.27776,0.2312,0,0,0,0
56,56.068,56.31,55.82,4185.572133,56.098,0.115,56.25667,0.23309,0.068,0.068,0,0
56.068,55.86,56.111,55.827,2920.466486,56.04933,0.09166,56.23583,0.23054,-0.208,-0.208,0,0
55.86,55.802,56.199,55.802,2551.533166,55.99933,0.07595,56.21041,0.22723,-0.058,-0.058,0,0
55.803,55.861,55.952,55.75,3229.932187,55.943,0.11675,56.18617,0.23137,0.058,0.059,0,0
55.806,55.908,56.049,55.75,4677.440299,55.87567,0.09839,56.17124,0.24266,0.102,0.047,0,0
55.999,55.828,56,55.75,5051.595446,55.84,0.04344,56.16109,0.24872,-0.171,-0.08,0,0
55.825,55.648,55.862,55.5,10026.86012,55.8675,0.07547,56.16059,0.24949,-0.177,-0.18,0,0
55.648,55.552,55.811,55.5,4762.598814,55.83567,0.11677,56.14828,0.26154,-0.096,-0.096,0,0
55.501,55.321,55.501,55.29,6937.316126,55.75,0.16354,56.11833,0.28097,-0.18,-0.231,0,0
55.321,55.192,55.4,55,13261.2046,55.5825,0.16932,56.07361,0.30772,-0.129,-0.129,0,0
55.192,55.26,55.3,55,5161.707195,55.4225,0.17177,56.02315,0.34106,0.068,0.068,0,0
55.238,55.199,55.359,55.142,2916.499624,55.29783,0.11505,55.97209,0.36825,-0.039,-0.061,0,0
55.182,55.117,55.3,55.101,4574.11887,55.23367,0.05102,55.91643,0.38093,-0.065,-0.082,0,0
55.242,55.358,55.409,55.101,4526.995738,55.198,0.04959,55.85654,0.38853,0.116,0.241,0,0
55.311,55.37,55.41,55.201,3862.958043,55.22267,0.08038,55.81043,0.3866,0.059,0.012,0,0
55.311,55.38,55.472,55.21,7825.206362,55.26333,0.10109,55.78067,0.39455,0.069,0.01,0,0
55.438,55.361,55.59,55.35,4301.338425,55.32867,0.05165,55.75211,0.40087,-0.077,-0.019,0,0
55.428,55.202,55.479,55.2,6587.502193,55.36183,0.04768,55.72091,0.3992,-0.226,-0.159,0,0
55.26,54.75,55.306,54.75,21324.66959,55.35333,0.08742,55.68493,0.39753,-0.51,-0.452,0,0
54.751,54.521,54.95,54.52,18078.88605,55.23983,0.25735,55.62528,0.3929,-0.23,-0.229,0,0
54.52,54.792,54.792,54.5,17239.51864,54.98533,0.35895,55.55065,0.40811,0.272,0.271,0,0
54.707,54.612,54.799,54.318,11041.14637,54.76567,0.27046,55.48439,0.42509,-0.095,-0.18,0,0
54.679,54.759,54.947,54.541,5990.4893,54.6505,0.11713,55.42115,0.43447,0.08,0.147,0,0
54.738,54.495,54.738,54.302,4330.376152,54.67817,0.09972,55.36546,0.43896,-0.243,-0.264,0,0
54.5,54.296,54.648,54.25,6753.307451,54.665,0.09781,55.30383,0.44099,-0.204,-0.199,0,0
54.296,54.3,54.325,54.139,7856.074276,54.57783,0.17948,55.23574,0.45476,0.004,0.004,0,0
54.3,54.35,54.354,54.2,3421.921238,54.4375,0.1769,55.16909,0.47494,0.05,0.05,0,1
54.35,54.397,54.466,54.112,2124.86978,54.34033,0.08096,55.10357,0.48301,0.047,0.047,0,1
54.26,54.45,54.487,54.1,3154.03437,54.33217,0.04054,55.03907,0.47688,0.19,0.053,0,1
54.451,54.049,54.472,54,5961.416782,54.35117,0.06753,54.9713,0.45784,-0.402,-0.401,0,1
54.108,53.579,54.183,53.376,27846.58947,54.32617,0.15343,54.90667,0.45155,-0.529,-0.47,0,1
53.544,52.849,54.095,52.511,13013.96372,54.1495,0.32579,54.8303,0.47939,-0.695,-0.73,0,1
52.728,52.224,53.548,52.202,25956.79341,53.76333,0.56416,54.73402,0.57358,-0.504,-0.625,0,0
52.3,51.258,52.777,49.022,70920.11624,53.172,0.68997,54.61313,0.72881,-1.042,-0.966,0,0
51.249,51.5,52.378,51.002,35227.08401,52.48383,0.76432,54.46326,0.92764,0.251,0.242,0,0
51.549,51.189,51.654,51,12283.93355,51.8765,0.62341,54.29613,1.10965,-0.36,-0.311,0,0
51.11,51.629,51.867,50.931,11273.24963,51.5075,0.41481,54.13176,1.2464,0.519,0.44,0,0
51.703,52.079,52.381,51.61,7949.98284,51.371,0.21495,53.96087,1.34349,0.376,0.45,0,1
52.075,51.551,52.36,51.521,8389.387319,51.54317,0.35585,53.81089,1.37453,-0.524,-0.528,0,0
51.628,51.354,51.659,51,5414.259784,51.69117,0.36308,53.6573,1.39318,-0.274,-0.197,0,0
51.338,51.01,51.399,50.9,9005.061285,51.73167,0.29167,53.48737,1.40921,-0.328,-0.344,0,0
50.9,50.68,50.939,50.101,15747.43915,51.49267,0.35692,53.30733,1.42925,-0.22,-0.33,0,0
50.68,50.525,51.092,50.273,15796.83144,51.15167,0.34883,53.12407,1.46957,-0.155,-0.155,1,0
50.53,52.594,54.085,49.508,43624.8702,50.8555,0.29308,52.9487,1.51949,2.064,2.069,0,0
52.55,51.884,53.8,51.447,34822.11475,50.98483,0.8001,52.81417,1.5142,-0.666,-0.71,0,0
51.901,51.545,52.399,51.25,12469.53129,51.4605,1.00014,52.70798,1.46649,-0.356,-0.339,0,0
51.597,53.087,53.27,51.407,16246.12745,51.834,0.7591,52.57772,1.41349,1.49,1.542,0,0
53.256,52.5,53.374,52.5,11235.61395,52.094,0.60394,52.47883,1.35267,-0.756,-0.587,0,0
52.58,52.489,52.833,51.908,12064.92459,52.31433,0.74773,52.41274,1.29403,-0.091,-0.011,0,0
52.488,52.645,53.234,52.21,7423.748309,52.58483,0.58221,52.33607,1.22935,0.157,0.156,0,0
52.716,52.99,53.002,52.574,3339.163426,52.65967,0.29875,52.25961,1.15417,0.274,0.345,0,0
52.994,54.641,54.727,52.853,13159.87614,52.65133,0.18817,52.1935,1.07028,1.647,1.651,0,1
54.67,53.7,55.053,53.4,19253.60296,53.079,0.79049,52.17013,1.04127,-0.97,-0.941,0,0
53.661,53.46,53.997,53.4,3181.917552,53.6185,0.86687,52.1673,1.03974,-0.201,-0.24,0,0
53.43,53.139,53.54,53.014,9396.293099,53.85433,0.66948,52.155,1.01963,-0.291,-0.321,0,0
53.108,53.989,54.579,53.108,13045.96039,53.67667,0.52619,52.15883,1.02162,0.881,0.85,0,0
53.99,54.119,54.248,53.57,6595.919735,53.4645,0.33105,52.20546,1.06237,0.129,0.13,0,0
54.12,54.49,54.8,53.982,8178.091225,53.62917,0.45851,52.30439,1.11831,0.37,0.371,0,0
54.49,55.44,55.458,54.49,14449.37459,53.96933,0.4602,52.4318,1.17231,0.95,0.95,0,1
55.44,54.532,55.88,54.178,16826.3105,54.4415,0.53159,52.58815,1.2621,-0.908,-0.908,0,0
54.536,54.555,54.7,54.011,8911.4838,54.752,0.5535,52.74539,1.32791,0.019,0.023,0,0
54.58,54.258,54.618,53.036,13639.93093,54.83217,0.4713,52.8608,1.36372,-0.322,-0.297,0,0
54.259,54.17,54.49,53.471,8829.932137,54.65017,0.40463,52.97411,1.37979,-0.089,-0.088,0,0
54.26,54.25,54.758,54.086,19047.24349,54.393,0.18307,53.09252,1.36358,-0.01,0.08,0,0
54.25,54.206,54.499,54.054,13090.23788,54.29617,0.14336,53.22648,1.31769,-0.044,-0.044,0,0
54.206,54.12,54.47,53.903,6542.968933,54.2325,0.03655,53.37596,1.22216,-0.086,-0.086,0,0
54.18,54.645,54.827,54.082,10967.96461,54.21533,0.05227,53.53076,1.07455,0.465,0.525,0,0
54.732,54.733,54.939,54.103,12220.95577,54.26783,0.18963,53.6547,0.97791,0.001,0.088,0,0
54.725,54.978,55.446,54.147,10324.52353,54.436,0.2959,53.76407,0.94811,0.253,0.245,0,0
54.978,54.87,54.98,54.5,4853.46686,54.6655,0.26318,53.90009,0.86412,-0.108,-0.108,0,0
54.869,55.078,55.455,54.766,11207.89037,54.836,0.12266,54.01235,0.80498,0.209,0.208,0,0
55.02,54.845,55.349,54.84,8551.298487,54.91633,0.12226,54.10346,0.78582,-0.175,-0.233,0,0
54.917,54.841,54.992,54.121,11461.02065,54.94333,0.09569,54.20772,0.72649,-0.076,-0.004,0,0
54.775,54.682,54.915,54.111,13461.60642,54.92833,0.09902,54.30826,0.64619,-0.093,-0.159,0,0
54.719,54.999,55,54.644,3125.186033,54.84667,0.116,54.3898,0.56899,0.28,0.317,0,0
54.999,54.881,55,54.145,10384.46896,54.82217,0.12094,54.43509,0.53629,-0.118,-0.118,0,0
54.88,55.299,55.407,54.811,12650.71021,54.8425,0.13859,54.46791,0.53363,0.419,0.418,0,0
55.27,55.485,55.781,54.943,14439.52215,54.96283,0.19424,54.53439,0.51217,0.215,0.186,0,0
55.485,55.85,56,55.403,12534.70064,55.13567,0.25126,54.62539,0.46431,0.365,0.365,0,1
55.85,55.83,56,55.7,9669.071867,55.37817,0.31987,54.71752,0.44327,-0.02,-0.02,0,1
55.797,56.052,56.062,55.4,9367.982057,55.62833,0.24837,54.79515,0.47604,0.255,0.222,0,1
56,54.934,56.062,54.431,17791.92827,55.81067,0.18328,54.86557,0.51648,-1.066,-1.118,0,0
54.934,54.501,55.354,54.385,7608.162947,55.74383,0.40938,54.88739,0.53339,-0.433,-0.433,0,0
54.502,55.099,55.1,54.502,4390.756959,55.36967,0.66026,54.87572,0.52738,0.597,0.598,0,0
55.01,54.743,55.6,54.719,4532.225578,54.995,0.55052,54.8868,0.52666,-0.267,-0.356,0,0
54.896,54.645,55.117,54.563,5980.261024,54.79817,0.25803,54.9067,0.51661,-0.251,-0.098,0,0
54.635,54.596,54.753,54.42,2871.611757,54.81583,0.22684,54.93087,0.49641,-0.039,-0.049,0,0
54.583,54.765,54.996,54.447,3026.032091,54.75417,0.16542,54.94654,0.47991,0.182,0.169,0,0
54.833,54.624,54.849,54.6,2020.270082,54.68667,0.1211,54.96593,0.45894,-0.209,-0.141,0,0
54.625,54.539,54.676,54.5,2447.689212,54.67267,0.10192,54.99052,0.42926,-0.086,-0.085,0,0
54.501,54.693,54.927,54.238,6101.970759,54.6615,0.11316,54.99789,0.41768,0.192,0.154,0,0
54.701,54.81,55.198,54.55,4845.674324,54.63583,0.11829,54.992,0.4229,0.109,0.117,0,0
54.77,55.48,55.48,54.769,9580.773886,54.64483,0.11405,54.98783,0.42409,0.71,0.67,0,0
55.48,55.981,55.999,55.245,10345.08179,54.82583,0.33765,54.99657,0.43117,0.501,0.501,0,0
55.999,55.77,56.07,55.598,10626.07846,55.20367,0.52013,55.02948,0.45937,-0.229,-0.211,0,0
55.775,55.523,56.1,55.356,8542.093908,55.58,0.45794,55.07087,0.49151,-0.252,-0.247,0,0
55.525,55.495,55.73,55.115,4511.025174,55.75467,0.2194,55.10435,0.50428,-0.03,-0.028,0,0
55.468,55.2,55.489,54.9,3780.502888,55.68117,0.20089,55.13833,0.50405,-0.268,-0.295,0,0
55.216,55.2,55.351,55.2,1132.096903,55.49767,0.18319,55.15898,0.50179,-0.016,0,0,0
55.2,55.279,55.326,55.025,3661.300141,55.35067,0.16033,55.17063,0.49947,0.079,0.079,0,0
55.359,55.141,55.528,54.991,6205.784722,55.2605,0.10617,55.17715,0.49746,-0.218,-0.138,0,0
55.227,54.822,55.262,54.822,3386.268226,55.2325,0.07605,55.17161,0.49589,-0.405,-0.319,0,0
54.822,54.685,54.928,54.614,3376.680163,55.17133,0.18638,55.14365,0.48526,-0.137,-0.137,0,0
54.712,54.636,54.824,54.565,3167.955856,55.00933,0.26921,55.09641,0.46756,-0.076,-0.049,0,0
54.636,54.539,54.784,54.321,5485.712376,54.81733,0.21418,55.04204,0.43862,-0.097,-0.097,0,0
54.539,54.742,55.269,54.476,2825.747066,54.67167,0.09439,55.0038,0.42371,0.203,0.203,0,0
54.709,54.671,54.84,54.388,3557.008568,54.634,0.08462,55.00046,0.4244,-0.038,-0.071,0,0
54.671,54.704,54.84,54.55,4971.476509,54.63933,0.08549,54.99565,0.42268,0.033,0.033,0,0
54.694,54.825,54.959,54.694,1500.51517,54.67267,0.07068,54.98743,0.42591,0.131,0.121,0,0
54.831,55.273,55.464,54.831,4773.449569,54.71233,0.05749,54.98696,0.42556,0.442,0.448,0,0
55.419,55.03,55.461,54.986,1106.579846,54.833,0.22622,55.00593,0.42065,-0.389,-0.243,0,0
55.024,54.982,55.1,54.65,4245.006716,55.012,0.28388,55.02987,0.41821,-0.042,-0.048,0,0
54.912,54.833,54.992,54.66,2648.27842,55.09317,0.21372,55.0418,0.41265,-0.079,-0.149,0,0
54.869,54.737,55.162,54.653,7141.731724,55.03333,0.20314,55.05443,0.40247,-0.132,-0.096,0,0
54.754,54.666,54.971,54.65,4231.348093,54.89283,0.10388,55.06339,0.39395,-0.088,-0.071,0,0
54.788,55.136,55.225,54.571,8261.254776,54.79517,0.09197,55.06141,0.39558,0.348,0.47,0,0
55.136,54.63,55.189,54.49,6252.312988,54.825,0.16619,55.05433,0.39043,-0.506,-0.506,0,0
54.631,54.42,54.748,54.41,4890.638695,54.85167,0.22755,55.01748,0.36344,-0.211,-0.21,0,0
54.42,54.51,54.748,54.361,6819.301041,54.79017,0.29231,54.95839,0.32524,0.09,0.09,0,0
54.509,54.749,55.089,54.5,12275.95435,54.6245,0.26775,54.90691,0.30344,0.24,0.239,0,0
54.721,54.617,54.851,54.4,10070.77427,54.53983,0.12855,54.86861,0.28013,-0.104,-0.132,0,0
54.594,54.779,55,54.471,11909.13103,54.58767,0.13038,54.8397,0.26284,0.185,0.162,0,0
54.779,54.875,55.1,54.67,8712.149834,54.6615,0.10469,54.81702,0.25289,0.096,0.096,0,0
54.876,54.927,55,54.773,5414.519668,54.7275,0.1069,54.79909,0.23607,0.051,0.052,0,0
54.846,55.005,55.055,54.72,10008.1272,54.805,0.11891,54.78393,0.21546,0.159,0.078,0,0
54.999,54.632,55.132,54.551,13272.48875,54.88467,0.07629,54.77963,0.2078,-0.367,-0.373,0,0
54.632,54.594,54.917,54.47,7149.542693,54.88083,0.1376,54.78233,0.21093,-0.038,-0.038,0,0
54.5,54.441,54.689,54.351,9223.239774,54.78467,0.19038,54.77967,0.21257,-0.059,-0.153,0,0
54.398,54.39,54.605,54,8191.642597,54.633,0.19495,54.77459,0.21841,-0.008,-0.051,0,0
54.248,54.277,54.407,54.098,3596.847551,54.4925,0.10189,54.76387,0.22971,0.029,-0.113,0,0
54.15,54.086,54.48,54,7798.228327,54.37567,0.0964,54.74528,0.25166,-0.064,-0.191,0,0
54.101,53.809,54.138,53.6,9294.328169,54.25817,0.12549,54.72052,0.28299,-0.292,-0.277,0,0
53.72,53.665,53.851,53.351,10716.6583,54.11183,0.16719,54.68554,0.32491,-0.055,-0.144,0,0
53.67,54.127,54.238,53.67,9672.218729,53.92183,0.21473,54.62643,0.3711,0.457,0.462,0,0
54.13,53.941,54.334,53.851,5920.212675,53.84867,0.2121,54.56878,0.37764,-0.189,-0.186,0,0
53.914,53.998,54.056,53.729,3640.045623,53.8755,0.22047,54.52672,0.38137,0.084,0.057,0,0
54,54.164,54.389,53.951,6307.426346,53.96333,0.17014,54.48687,0.39114,0.164,0.166,0,0
54.173,54.512,54.919,53.95,11278.48343,54.0245,0.10107,54.45552,0.39362,0.339,0.348,0,0
54.507,54.646,54.837,54.21,10553.10512,54.12683,0.21441,54.43954,0.39186,0.139,0.134,0,0
54.704,55.74,55.88,54.258,19530.29209,54.33367,0.25508,54.42278,0.37528,1.036,1.094,0,0
55.74,55.568,55.867,55.153,19766.50464,54.71367,0.53549,54.43752,0.41069,-0.172,-0.172,0,0
55.641,55.428,55.65,55.29,15722.35136,55.15083,0.58946,54.48659,0.48111,-0.213,-0.14,0,0
55.4,55.54,55.631,55.2,9103.587723,55.47017,0.39323,54.53309,0.52769,0.14,0.112,0,0
55.535,55.737,55.839,55.224,16283.27823,55.55283,0.12817,54.56965,0.56149,0.202,0.197,0,0
55.74,55.201,55.79,55.011,10330.68035,55.54683,0.1272,54.6117,0.60324,-0.539,-0.536,0,0
55.195,55.035,55.322,54.78,5475.544273,55.5255,0.20596,54.64578,0.63094,-0.16,-0.166,0,0
54.996,55.015,55.404,54.85,5983.904378,55.40717,0.30395,54.6583,0.63752,0.019,-0.02,0,0
55.015,55.199,55.367,54.712,8629.818084,55.197,0.28094,54.66283,0.63963,0.184,0.184,0,0
55.181,54.853,55.372,54.822,4031.583675,55.07583,0.09467,54.67072,0.64409,-0.328,-0.346,0,0
54.855,54.847,55,54.701,3547.253315,55.04317,0.12904,54.67948,0.6472,-0.008,-0.006,0,0
54.856,54.67,55.126,54.65,5012.861832,54.99167,0.16626,54.68983,0.64796,-0.186,-0.177,0,0
54.67,54.375,54.8,54.365,10541.60212,54.877,0.16593,54.70254,0.64664,-0.295,-0.295,0,0
54.365,54.838,54.839,54.306,3300.169366,54.71217,0.18789,54.70813,0.6452,0.473,0.463,0,0
54.839,54.787,55,54.659,3843.389126,54.629,0.21577,54.72287,0.64048,-0.052,-0.051,0,0
54.8,54.711,55.45,54.572,18320.35058,54.64567,0.22225,54.75309,0.62719,-0.089,-0.076,0,0
55.166,55.307,55.45,55,5655.385407,54.72333,0.18167,54.78789,0.60246,0.141,0.596,0,0
55.44,55.35,55.476,55.12,6473.788108,54.935,0.24136,54.85502,0.5605,-0.09,0.043,0,0
55.35,54.961,55.375,54.858,5257.892476,55.129,0.30384,54.92009,0.52905,-0.389,-0.389,0,0
55.033,55.366,55.4,54.708,3782.152328,55.26233,0.17263,54.96878,0.49643,0.333,0.405,0,0
55.32,55.16,55.413,55.118,4506.74757,55.25,0.20008,55.02285,0.44876,-0.16,-0.206,0,0
55.159,55.207,55.246,55,8893.288229,55.19833,0.17381,55.0732,0.40191,0.048,0.047,0,0
55.215,55.19,55.5,55.165,13178.24072,55.2075,0.1207,55.10974,0.36841,-0.025,-0.017,0,0
55.19,55.26,55.364,55.12,9098.282827,55.2085,0.05937,55.13696,0.35001,0.07,0.07,0,0
55.26,55.861,55.99,55.036,20188.65506,55.2035,0.03371,55.13709,0.33265,0.601,0.601,0,0
55.861,58.153,59,55.861,88804.15458,55.32933,0.26237,55.13302,0.33229,2.292,2.292,0,1
57.896,56.75,58.278,56.54,46857.131,55.93083,1.13107,55.19704,0.55947,-1.146,-1.403,0,0
56.749,57.18,57.6,56.016,34990.14276,56.63017,1.1829,55.27761,0.71994,0.431,0.43,0,0
57.203,56.914,57.24,56.563,13532.70595,57.09817,0.84019,55.33537,0.79829,-0.289,-0.266,1,0
56.914,58.442,58.442,56.802,23378.01456,57.11533,0.43116,55.40441,0.8725,1.528,1.528,0,0
58.442,59.366,59.83,58.011,67603.57648,57.23367,0.61695,55.51585,1.00012,0.924,0.924,0,0
59.366,61.1,61.2,59.05,56476.16324,57.88017,1.01632,55.68535,1.21613,1.734,1.734,0,0
61.101,60.427,61.21,59.81,38031.23011,58.93833,1.38775,55.90822,1.53803,-0.674,-0.673,0,0
60.428,62.237,63.444,60.377,88318.37277,59.967,1.07975,56.15809,1.82159,1.809,1.81,0,1
62.237,62,63.36,60.9,63647.85746,60.7765,0.95667,56.43989,2.09462,-0.237,-0.237,0,1
62,60.876,62.302,60.766,39728.61268,61.405,0.86509,56.7597,2.3646,-1.124,-1.124,0,0
60.883,60.34,61.19,60.133,32873.51526,61.62967,0.77769,57.06037,2.50245,-0.543,-0.536,0,0
60.548,61.459,61.459,60,33016.37477,61.38933,0.78554,57.32167,2.54657,0.911,1.119,0,0
61.459,60.4,62.561,60.141,47893.74,61.01767,0.61283,57.59083,2.59672,-1.059,-1.059,0,0
60.401,60.608,60.707,60.02,19349.67948,60.84817,0.50924,57.85926,2.61147,0.207,0.208,0,0
60.609,60.9,61,60.399,11985.18924,60.8125,0.50738,58.0883,2.60224,0.291,0.292,0,0
60.891,61.252,61.561,60.8,12518.56442,60.7295,0.40175,58.32133,2.59047,0.361,0.352,0,0
61.255,60.34,61.328,60.021,13695.45345,60.77683,0.30064,58.57854,2.55605,-0.915,-0.912,0,0
60.276,60.799,60.876,60.151,9926.579825,60.8745,0.359,58.82193,2.48843,0.523,0.459,0,0
60.8,61.93,62.3,60.602,20067.70905,60.80217,0.42562,59.05226,2.38776,1.13,1.131,0,0
61.93,61.766,62.19,61.451,14659.51684,60.9,0.61808,59.32104,2.28342,-0.164,-0.164,0,0
61.766,61.14,61.8,61.051,8401.357099,61.25017,0.71353,59.60998,2.15845,-0.626,-0.626,0,0
61.11,62.16,62.3,61.06,24935.98272,61.55533,0.47171,59.88076,1.97095,1.05,1.02,0,0
62.168,62.405,62.75,61.954,21338.34784,61.64533,0.42825,60.14487,1.76884,0.237,0.245,0,0
62.409,61.62,62.687,61.467,23826.79733,61.7915,0.5556,60.37441,1.66836,-0.789,-0.785,0,0
61.62,61.602,61.85,61.362,18293.42571,61.97867,0.5136,60.57839,1.56171,-0.018,-0.018,0,0
61.659,61.918,62.163,61.589,20369.21571,61.97067,0.40039,60.78041,1.36459,0.259,0.316,0,0
61.983,61.8,61.985,61.201,15905.14468,61.80467,0.31892,60.98607,1.11722,-0.183,-0.118,0,0
61.81,61.619,61.82,61.481,11141.39908,61.76367,0.16185,61.16926,0.85928,-0.191,-0.181,0,0
61.621,60.888,62.289,59.11,65255.09799,61.79817,0.14152,61.29146,0.70652,-0.733,-0.731,0,0
60.889,61.906,64.267,60,116930.8782,61.62017,0.38369,61.33587,0.64806,1.017,1.018,0,0
61.903,62.713,63.187,60.402,51317.72352,61.4555,0.45293,61.36341,0.64132,0.81,0.807,0,0
62.701,62.943,62.949,61.23,41173.1438,61.65333,0.69571,61.40583,0.64807,0.242,0.23,0,0
62.928,62.352,63,62.011,14983.60238,62.17583,0.76891,61.43641,0.69687,-0.576,-0.591,0,0
62.384,62.034,62.806,61.989,10411.18951,62.59,0.39873,61.48867,0.73271,-0.35,-0.318,0,0
62.046,62.409,62.889,61.78,14433.52337,62.557,0.36135,61.55813,0.72033,0.363,0.375,0,0
62.396,62.299,62.45,61.9,13754.6402,62.35883,0.32574,61.61135,0.71726,-0.097,-0.11,0,0
62.3,62.55,62.612,62.002,8849.886034,62.26133,0.17576,61.673,0.70827,0.25,0.251,0,0
62.56,63.451,64.02,62.452,32409.62819,62.33333,0.16819,61.7565,0.67763,0.891,0.901,0,0
63.45,63.134,63.72,63.013,10952.19788,62.59267,0.43593,61.85437,0.69425,-0.316,-0.317,0,0
63.176,63.723,63.85,63.124,13134.69839,62.9075,0.50172,61.95091,0.73263,0.547,0.589,0,1
63.724,63.935,64.163,63.42,16273.09518,63.249,0.39979,62.06622,0.7469,0.211,0.212,0,1
63.754,63.049,63.861,62.2,21560.55656,63.52367,0.32472,62.20935,0.75412,-0.705,-0.886,0,0
63.051,63.476,63.93,63.049,9618.777963,63.56017,0.35786,62.29789,0.76387,0.425,0.427,0,1
63.548,62.29,63.7,61.533,38632.51527,63.49817,0.37669,62.35943,0.78344,-1.258,-1.186,0,0
62.207,62.261,62.416,61.501,18989.21727,63.19467,0.52481,62.42317,0.77476,0.054,-0.029,0,0
62.26,62.382,62.5,62,16427.5719,62.8055,0.62953,62.44922,0.74921,0.122,0.121,0,0
62.334,61.958,62.472,61.31,17196.64528,62.49133,0.52085,62.45072,0.74861,-0.376,-0.424,0,0
61.949,62.3,62.349,61.303,16565.78687,62.23367,0.14847,62.45643,0.74209,0.351,0.342,0,0
62.331,62.029,62.4,61.97,11147.66162,62.19717,0.19298,62.47876,0.72435,-0.302,-0.271,0,0
62.028,62.743,62.785,61.704,7427.616269,62.15017,0.19027,62.49578,0.71235,0.715,0.714,0,0
62.743,62.799,62.9,62.381,13378.51803,62.23,0.29612,62.51726,0.7047,0.056,0.056,0,0
62.8,63.044,63.78,62.451,25780.69132,62.4455,0.36411,62.5632,0.68432,0.244,0.245,0,0
63.044,64.15,64.2,63.001,16147.91044,62.69283,0.34442,62.6357,0.62226,1.106,1.106,0,0
64.188,65.33,66.1,64.188,77102.21128,63.09667,0.53231,62.73133,0.59405,1.142,1.18,0,0
65.33,66.12,66.5,65.08,24814.84705,63.75933,0.97438,62.83789,0.72336,0.79,0.79,0,1
66.12,66.206,66.77,65.7,27434.72006,64.69367,1.10607,62.96411,0.94005,0.086,0.086,0,1
66.207,64.598,66.343,64.01,35504.3303,65.549,0.77871,63.11728,1.14291,-1.609,-1.608,0,0
64.703,64.499,65,64.24,13667.7282,65.7635,0.66227,63.25613,1.22857,-0.204,-0.099,0,0
64.499,64.31,64.499,63.55,21299.21055,65.38883,0.8671,63.35933,1.23727,-0.189,-0.189,0,0
64.21,65.031,65.77,64.07,17564.46689,64.80267,0.70016,63.44876,1.23532,0.821,0.721,0,0
65.031,64.725,65.031,64.22,6953.613782,64.542,0.29421,63.54422,1.24013,-0.306,-0.306,0,0
64.725,64.548,64.771,64.342,6628.766182,64.63433,0.35397,63.62563,1.26077,-0.177,-0.177,0,0
64.514,64.454,64.627,64.016,6014.541501,64.71167,0.31073,63.68409,1.27505,-0.06,-0.094,0,0
64.413,64.7,64.869,64.207,4309.412622,64.66617,0.21079,63.72907,1.28312,0.287,0.246,0,0
64.678,64,64.709,64,7022.16308,64.559,0.128,63.76067,1.29452,-0.678,-0.7,0,0
64.01,64.48,64.948,64,12751.38425,64.45983,0.25373,63.80143,1.29722,0.47,0.48,0,1
64.48,64.03,64.531,64.03,19868.90369,64.38017,0.311,63.84411,1.29509,-0.45,-0.45,0,1
64.117,64.301,64.499,64.03,6182.282418,64.27967,0.30073,63.9022,1.27591,0.184,0.271,0,1
64.303,64.4,64.89,64.303,12329.85142,64.23633,0.21493,63.98807,1.22526,0.097,0.099,0,1
64.4,65.233,65.4,64.349,22818.05755,64.27183,0.16973,64.07635,1.17285,0.833,0.833,0,1
65.237,62.831,65.29,61.98,48604.43924,64.459,0.39301,64.19246,1.10755,-2.406,-2.402,0,1
62.833,59.683,62.989,59.501,57753.11284,64.40067,0.87928,64.27548,1.04577,-3.15,-3.148,0,0
59.683,60.707,61.213,59.213,38921.1429,63.3695,2.10667,64.23539,1.18775,1.024,1.024,0,1
60.707,59.775,60.967,59.721,28747.91715,61.829,2.19527,64.14015,1.40744,-0.932,-0.932,0,1
59.85,60.901,61,59.737,24753.8463,60.56467,1.2136,64.03015,1.60329,1.051,1.126,0,1
60.894,60.853,61.65,60.615,18203.04137,60.2705,0.55607,63.91943,1.76314,-0.041,-0.048,0,1
60.88,59.162,60.88,59.05,17877.59086,60.49667,0.53508,63.80102,1.86775,-1.718,-1.691,0,1
59.225,56.19,59.244,55.752,44183.89948,60.42333,0.74331,63.59502,2.01436,-3.035,-2.972,0,0
55.93,57.906,58.678,55.68,50218.90293,59.534,1.83397,63.24643,2.31685,1.976,1.716,0,0
57.905,57.065,58.285,56.256,34713.13767,58.2155,1.92023,62.84448,2.57834,-0.84,-0.841,1,0
